threshold,TP,FP,TN,FN,fpr,fnr,n_pos,n_neg
0.047,470,2454,2796,5,0.46743,0.01053,475,5250
0.0471,469,2450,2800,6,0.46667,0.01263,475,5250
0.0472,469,2442,2808,6,0.46514,0.01263,475,5250
0.0473,469,2438,2812,6,0.46438,0.01263,475,5250
0.0474,469,2431,2819,6,0.46305,0.01263,475,5250
0.0475,469,2426,2824,6,0.4621,0.01263,475,5250
0.0476,468,2418,2832,7,0.46057,0.01474,475,5250
0.0477,468,2413,2837,7,0.45962,0.01474,475,5250
0.0478,468,2406,2844,7,0.45829,0.01474,475,5250
0.0479,466,2399,2851,9,0.45695,0.01895,475,5250
0.048,465,2394,2856,10,0.456,0.02105,475,5250
0.0481,465,2382,2868,10,0.45371,0.02105,475,5250
0.0482,464,2377,2873,11,0.45276,0.02316,475,5250
0.0483,464,2372,2878,11,0.45181,0.02316,475,5250
0.0484,463,2363,2887,12,0.4501,0.02526,475,5250
0.0485,463,2357,2893,12,0.44895,0.02526,475,5250
0.0486,462,2345,2905,13,0.44667,0.02737,475,5250
0.0487,462,2334,2916,13,0.44457,0.02737,475,5250
0.0488,456,1025,4225,19,0.19524,0.04,475,5250
0.0489,455,958,4292,20,0.18248,0.04211,475,5250
0.049,455,936,4314,20,0.17829,0.04211,475,5250
0.0491,455,915,4335,20,0.17429,0.04211,475,5250
0.0492,455,886,4364,20,0.16876,0.04211,475,5250
0.0493,453,870,4380,22,0.16571,0.04632,475,5250
0.0494,453,863,4387,22,0.16438,0.04632,475,5250
0.0495,453,856,4394,22,0.16305,0.04632,475,5250
0.0496,452,845,4405,23,0.16095,0.04842,475,5250
0.0497,451,839,4411,24,0.15981,0.05053,475,5250
0.0498,451,834,4416,24,0.15886,0.05053,475,5250
0.0499,451,831,4419,24,0.15829,0.05053,475,5250
0.05,451,829,4421,24,0.1579,0.05053,475,5250
0.0501,450,825,4425,25,0.15714,0.05263,475,5250
0.0502,449,822,4428,26,0.15657,0.05474,475,5250
0.0503,449,822,4428,26,0.15657,0.05474,475,5250
0.0504,449,819,4431,26,0.156,0.05474,475,5250
0.0505,449,817,4433,26,0.15562,0.05474,475,5250
0.0506,449,814,4436,26,0.15505,0.05474,475,5250
0.0507,448,810,4440,27,0.15429,0.05684,475,5250
0.0508,448,810,4440,27,0.15429,0.05684,475,5250
0.0509,448,809,4441,27,0.1541,0.05684,475,5250
0.051,448,806,4444,27,0.15352,0.05684,475,5250
0.0511,448,803,4447,27,0.15295,0.05684,475,5250
0.0512,448,803,4447,27,0.15295,0.05684,475,5250
0.0513,448,803,4447,27,0.15295,0.05684,475,5250
0.0514,448,801,4449,27,0.15257,0.05684,475,5250
0.0515,448,798,4452,27,0.152,0.05684,475,5250
0.0516,448,797,4453,27,0.15181,0.05684,475,5250
0.0517,448,795,4455,27,0.15143,0.05684,475,5250
0.0518,448,794,4456,27,0.15124,0.05684,475,5250
0.0519,448,791,4459,27,0.15067,0.05684,475,5250
0.052,448,789,4461,27,0.15029,0.05684,475,5250
0.0521,448,787,4463,27,0.1499,0.05684,475,5250
0.0522,448,787,4463,27,0.1499,0.05684,475,5250
0.0523,448,787,4463,27,0.1499,0.05684,475,5250
0.0524,448,786,4464,27,0.14971,0.05684,475,5250
0.0525,448,783,4467,27,0.14914,0.05684,475,5250
0.0526,448,783,4467,27,0.14914,0.05684,475,5250
0.0527,448,782,4468,27,0.14895,0.05684,475,5250
0.0528,448,782,4468,27,0.14895,0.05684,475,5250
0.0529,448,782,4468,27,0.14895,0.05684,475,5250
0.053,448,781,4469,27,0.14876,0.05684,475,5250
0.0531,448,780,4470,27,0.14857,0.05684,475,5250
0.0532,448,779,4471,27,0.14838,0.05684,475,5250
0.0533,448,779,4471,27,0.14838,0.05684,475,5250
0.0534,448,779,4471,27,0.14838,0.05684,475,5250
0.0535,448,777,4473,27,0.148,0.05684,475,5250
0.0536,448,777,4473,27,0.148,0.05684,475,5250
0.0537,448,776,4474,27,0.14781,0.05684,475,5250
0.0538,448,776,4474,27,0.14781,0.05684,475,5250
0.0539,448,776,4474,27,0.14781,0.05684,475,5250
0.054,448,775,4475,27,0.14762,0.05684,475,5250
0.0541,448,775,4475,27,0.14762,0.05684,475,5250
0.0542,448,773,4477,27,0.14724,0.05684,475,5250
0.0543,448,772,4478,27,0.14705,0.05684,475,5250
0.0544,448,770,4480,27,0.14667,0.05684,475,5250
0.0545,448,770,4480,27,0.14667,0.05684,475,5250
0.0546,448,769,4481,27,0.14648,0.05684,475,5250
0.0547,448,765,4485,27,0.14571,0.05684,475,5250
0.0548,448,763,4487,27,0.14533,0.05684,475,5250
0.0549,448,763,4487,27,0.14533,0.05684,475,5250
0.055,448,762,4488,27,0.14514,0.05684,475,5250
0.0551,448,760,4490,27,0.14476,0.05684,475,5250
0.0552,448,759,4491,27,0.14457,0.05684,475,5250
0.0553,448,757,4493,27,0.14419,0.05684,475,5250
0.0554,448,755,4495,27,0.14381,0.05684,475,5250
0.0555,448,755,4495,27,0.14381,0.05684,475,5250
0.0556,448,755,4495,27,0.14381,0.05684,475,5250
0.0557,448,755,4495,27,0.14381,0.05684,475,5250
0.0558,448,755,4495,27,0.14381,0.05684,475,5250
0.0559,448,754,4496,27,0.14362,0.05684,475,5250
0.056,448,754,4496,27,0.14362,0.05684,475,5250
0.0561,448,752,4498,27,0.14324,0.05684,475,5250
0.0562,448,752,4498,27,0.14324,0.05684,475,5250
0.0563,448,751,4499,27,0.14305,0.05684,475,5250
0.0564,448,750,4500,27,0.14286,0.05684,475,5250
0.0565,448,749,4501,27,0.14267,0.05684,475,5250
0.0566,448,748,4502,27,0.14248,0.05684,475,5250
0.0567,448,747,4503,27,0.14229,0.05684,475,5250
0.0568,448,747,4503,27,0.14229,0.05684,475,5250
0.0569,448,747,4503,27,0.14229,0.05684,475,5250
0.057,448,746,4504,27,0.1421,0.05684,475,5250
0.0571,448,743,4507,27,0.14152,0.05684,475,5250
0.0572,448,743,4507,27,0.14152,0.05684,475,5250
0.0573,448,741,4509,27,0.14114,0.05684,475,5250
0.0574,448,740,4510,27,0.14095,0.05684,475,5250
0.0575,448,740,4510,27,0.14095,0.05684,475,5250
0.0576,448,740,4510,27,0.14095,0.05684,475,5250
0.0577,448,740,4510,27,0.14095,0.05684,475,5250
0.0578,448,740,4510,27,0.14095,0.05684,475,5250
0.0579,448,740,4510,27,0.14095,0.05684,475,5250
0.058,448,739,4511,27,0.14076,0.05684,475,5250
0.0581,448,739,4511,27,0.14076,0.05684,475,5250
0.0582,448,739,4511,27,0.14076,0.05684,475,5250
0.0583,448,739,4511,27,0.14076,0.05684,475,5250
0.0584,448,739,4511,27,0.14076,0.05684,475,5250
0.0585,448,739,4511,27,0.14076,0.05684,475,5250
0.0586,448,737,4513,27,0.14038,0.05684,475,5250
0.0587,448,736,4514,27,0.14019,0.05684,475,5250
0.0588,448,735,4515,27,0.14,0.05684,475,5250
0.0589,448,734,4516,27,0.13981,0.05684,475,5250
0.059,448,734,4516,27,0.13981,0.05684,475,5250
0.0591,448,734,4516,27,0.13981,0.05684,475,5250
0.0592,448,733,4517,27,0.13962,0.05684,475,5250
0.0593,448,733,4517,27,0.13962,0.05684,475,5250
0.0594,448,733,4517,27,0.13962,0.05684,475,5250
0.0595,448,733,4517,27,0.13962,0.05684,475,5250
0.0596,448,732,4518,27,0.13943,0.05684,475,5250
0.0597,448,732,4518,27,0.13943,0.05684,475,5250
0.0598,448,732,4518,27,0.13943,0.05684,475,5250
0.0599,448,732,4518,27,0.13943,0.05684,475,5250
0.06,448,727,4523,27,0.13848,0.05684,475,5250
0.0601,448,727,4523,27,0.13848,0.05684,475,5250
0.0602,448,726,4524,27,0.13829,0.05684,475,5250
0.0603,448,726,4524,27,0.13829,0.05684,475,5250
0.0604,448,725,4525,27,0.1381,0.05684,475,5250
0.0605,448,724,4526,27,0.1379,0.05684,475,5250
0.0606,448,724,4526,27,0.1379,0.05684,475,5250
0.0607,448,723,4527,27,0.13771,0.05684,475,5250
0.0608,448,723,4527,27,0.13771,0.05684,475,5250
0.0609,448,723,4527,27,0.13771,0.05684,475,5250
0.061,448,723,4527,27,0.13771,0.05684,475,5250
0.0611,448,723,4527,27,0.13771,0.05684,475,5250
0.0612,448,723,4527,27,0.13771,0.05684,475,5250
0.0613,448,723,4527,27,0.13771,0.05684,475,5250
0.0614,448,723,4527,27,0.13771,0.05684,475,5250
0.0615,448,722,4528,27,0.13752,0.05684,475,5250
0.0616,448,722,4528,27,0.13752,0.05684,475,5250
0.0617,448,721,4529,27,0.13733,0.05684,475,5250
0.0618,448,721,4529,27,0.13733,0.05684,475,5250
0.0619,448,721,4529,27,0.13733,0.05684,475,5250
0.062,448,721,4529,27,0.13733,0.05684,475,5250
0.0621,448,719,4531,27,0.13695,0.05684,475,5250
0.0622,448,719,4531,27,0.13695,0.05684,475,5250
0.0623,448,719,4531,27,0.13695,0.05684,475,5250
0.0624,448,717,4533,27,0.13657,0.05684,475,5250
0.0625,448,717,4533,27,0.13657,0.05684,475,5250
0.0626,448,715,4535,27,0.13619,0.05684,475,5250
0.0627,447,715,4535,28,0.13619,0.05895,475,5250
0.0628,447,714,4536,28,0.136,0.05895,475,5250
0.0629,446,714,4536,29,0.136,0.06105,475,5250
0.063,446,712,4538,29,0.13562,0.06105,475,5250
0.0631,446,712,4538,29,0.13562,0.06105,475,5250
0.0632,446,710,4540,29,0.13524,0.06105,475,5250
0.0633,446,710,4540,29,0.13524,0.06105,475,5250
0.0634,446,710,4540,29,0.13524,0.06105,475,5250
0.0635,446,710,4540,29,0.13524,0.06105,475,5250
0.0636,446,710,4540,29,0.13524,0.06105,475,5250
0.0637,446,710,4540,29,0.13524,0.06105,475,5250
0.0638,446,707,4543,29,0.13467,0.06105,475,5250
0.0639,446,707,4543,29,0.13467,0.06105,475,5250
0.064,446,707,4543,29,0.13467,0.06105,475,5250
0.0641,446,707,4543,29,0.13467,0.06105,475,5250
0.0642,446,707,4543,29,0.13467,0.06105,475,5250
0.0643,446,707,4543,29,0.13467,0.06105,475,5250
0.0644,446,706,4544,29,0.13448,0.06105,475,5250
0.0645,446,706,4544,29,0.13448,0.06105,475,5250
0.0646,446,705,4545,29,0.13429,0.06105,475,5250
0.0647,446,701,4549,29,0.13352,0.06105,475,5250
0.0648,446,701,4549,29,0.13352,0.06105,475,5250
0.0649,446,701,4549,29,0.13352,0.06105,475,5250
0.065,446,700,4550,29,0.13333,0.06105,475,5250
0.0651,446,699,4551,29,0.13314,0.06105,475,5250
0.0652,446,698,4552,29,0.13295,0.06105,475,5250
0.0653,446,698,4552,29,0.13295,0.06105,475,5250
0.0654,446,696,4554,29,0.13257,0.06105,475,5250
0.0655,446,696,4554,29,0.13257,0.06105,475,5250
0.0656,446,696,4554,29,0.13257,0.06105,475,5250
0.0657,446,695,4555,29,0.13238,0.06105,475,5250
0.0658,446,695,4555,29,0.13238,0.06105,475,5250
0.0659,446,693,4557,29,0.132,0.06105,475,5250
0.066,446,689,4561,29,0.13124,0.06105,475,5250
0.0661,446,688,4562,29,0.13105,0.06105,475,5250
0.0662,446,687,4563,29,0.13086,0.06105,475,5250
0.0663,446,686,4564,29,0.13067,0.06105,475,5250
0.0664,446,686,4564,29,0.13067,0.06105,475,5250
0.0665,446,686,4564,29,0.13067,0.06105,475,5250
0.0666,446,684,4566,29,0.13029,0.06105,475,5250
0.0667,446,683,4567,29,0.1301,0.06105,475,5250
0.0668,446,683,4567,29,0.1301,0.06105,475,5250
0.0669,446,682,4568,29,0.1299,0.06105,475,5250
0.067,446,682,4568,29,0.1299,0.06105,475,5250
0.0671,446,682,4568,29,0.1299,0.06105,475,5250
0.0672,446,682,4568,29,0.1299,0.06105,475,5250
0.0673,446,679,4571,29,0.12933,0.06105,475,5250
0.0674,446,679,4571,29,0.12933,0.06105,475,5250
0.0675,446,679,4571,29,0.12933,0.06105,475,5250
0.0676,446,679,4571,29,0.12933,0.06105,475,5250
0.0677,446,679,4571,29,0.12933,0.06105,475,5250
0.0678,446,678,4572,29,0.12914,0.06105,475,5250
0.0679,446,678,4572,29,0.12914,0.06105,475,5250
0.068,446,677,4573,29,0.12895,0.06105,475,5250
0.0681,446,676,4574,29,0.12876,0.06105,475,5250
0.0682,446,676,4574,29,0.12876,0.06105,475,5250
0.0683,446,674,4576,29,0.12838,0.06105,475,5250
0.0684,446,674,4576,29,0.12838,0.06105,475,5250
0.0685,446,672,4578,29,0.128,0.06105,475,5250
0.0686,446,671,4579,29,0.12781,0.06105,475,5250
0.0687,446,671,4579,29,0.12781,0.06105,475,5250
0.0688,446,670,4580,29,0.12762,0.06105,475,5250
0.0689,446,670,4580,29,0.12762,0.06105,475,5250
0.069,446,669,4581,29,0.12743,0.06105,475,5250
0.0691,446,669,4581,29,0.12743,0.06105,475,5250
0.0692,446,666,4584,29,0.12686,0.06105,475,5250
0.0693,446,665,4585,29,0.12667,0.06105,475,5250
0.0694,446,665,4585,29,0.12667,0.06105,475,5250
0.0695,446,665,4585,29,0.12667,0.06105,475,5250
0.0696,446,663,4587,29,0.12629,0.06105,475,5250
0.0697,446,663,4587,29,0.12629,0.06105,475,5250
0.0698,446,663,4587,29,0.12629,0.06105,475,5250
0.0699,446,661,4589,29,0.1259,0.06105,475,5250
0.07,446,661,4589,29,0.1259,0.06105,475,5250
0.0701,446,660,4590,29,0.12571,0.06105,475,5250
0.0702,446,659,4591,29,0.12552,0.06105,475,5250
0.0703,446,658,4592,29,0.12533,0.06105,475,5250
0.0704,446,658,4592,29,0.12533,0.06105,475,5250
0.0705,446,658,4592,29,0.12533,0.06105,475,5250
0.0706,446,657,4593,29,0.12514,0.06105,475,5250
0.0707,446,657,4593,29,0.12514,0.06105,475,5250
0.0708,446,657,4593,29,0.12514,0.06105,475,5250
0.0709,446,657,4593,29,0.12514,0.06105,475,5250
0.071,446,656,4594,29,0.12495,0.06105,475,5250
0.0711,446,656,4594,29,0.12495,0.06105,475,5250
0.0712,446,656,4594,29,0.12495,0.06105,475,5250
0.0713,446,656,4594,29,0.12495,0.06105,475,5250
0.0714,446,656,4594,29,0.12495,0.06105,475,5250
0.0715,446,655,4595,29,0.12476,0.06105,475,5250
0.0716,446,655,4595,29,0.12476,0.06105,475,5250
0.0717,446,653,4597,29,0.12438,0.06105,475,5250
0.0718,446,653,4597,29,0.12438,0.06105,475,5250
0.0719,446,653,4597,29,0.12438,0.06105,475,5250
0.072,446,653,4597,29,0.12438,0.06105,475,5250
0.0721,446,652,4598,29,0.12419,0.06105,475,5250
0.0722,446,652,4598,29,0.12419,0.06105,475,5250
0.0723,446,651,4599,29,0.124,0.06105,475,5250
0.0724,446,651,4599,29,0.124,0.06105,475,5250
0.0725,446,651,4599,29,0.124,0.06105,475,5250
0.0726,446,649,4601,29,0.12362,0.06105,475,5250
0.0727,446,647,4603,29,0.12324,0.06105,475,5250
0.0728,446,647,4603,29,0.12324,0.06105,475,5250
0.0729,446,646,4604,29,0.12305,0.06105,475,5250
0.073,446,645,4605,29,0.12286,0.06105,475,5250
0.0731,446,643,4607,29,0.12248,0.06105,475,5250
0.0732,446,643,4607,29,0.12248,0.06105,475,5250
0.0733,446,643,4607,29,0.12248,0.06105,475,5250
0.0734,446,643,4607,29,0.12248,0.06105,475,5250
0.0735,446,641,4609,29,0.1221,0.06105,475,5250
0.0736,446,639,4611,29,0.12171,0.06105,475,5250
0.0737,446,626,4624,29,0.11924,0.06105,475,5250
0.0738,446,620,4630,29,0.1181,0.06105,475,5250
0.0739,446,612,4638,29,0.11657,0.06105,475,5250
0.074,446,609,4641,29,0.116,0.06105,475,5250
0.0741,446,606,4644,29,0.11543,0.06105,475,5250
0.0742,446,603,4647,29,0.11486,0.06105,475,5250
0.0743,446,601,4649,29,0.11448,0.06105,475,5250
0.0744,446,599,4651,29,0.1141,0.06105,475,5250
0.0745,446,599,4651,29,0.1141,0.06105,475,5250
0.0746,446,598,4652,29,0.1139,0.06105,475,5250
0.0747,446,596,4654,29,0.11352,0.06105,475,5250
0.0748,446,596,4654,29,0.11352,0.06105,475,5250
0.0749,446,595,4655,29,0.11333,0.06105,475,5250
0.075,446,595,4655,29,0.11333,0.06105,475,5250
0.0751,446,591,4659,29,0.11257,0.06105,475,5250
0.0752,446,591,4659,29,0.11257,0.06105,475,5250
0.0753,446,589,4661,29,0.11219,0.06105,475,5250
0.0754,446,589,4661,29,0.11219,0.06105,475,5250
0.0755,446,587,4663,29,0.11181,0.06105,475,5250
0.0756,446,586,4664,29,0.11162,0.06105,475,5250
0.0757,446,583,4667,29,0.11105,0.06105,475,5250
0.0758,446,583,4667,29,0.11105,0.06105,475,5250
0.0759,446,582,4668,29,0.11086,0.06105,475,5250
0.076,446,582,4668,29,0.11086,0.06105,475,5250
0.0761,446,581,4669,29,0.11067,0.06105,475,5250
0.0762,446,578,4672,29,0.1101,0.06105,475,5250
0.0763,446,578,4672,29,0.1101,0.06105,475,5250
0.0764,446,576,4674,29,0.10971,0.06105,475,5250
0.0765,446,575,4675,29,0.10952,0.06105,475,5250
0.0766,446,574,4676,29,0.10933,0.06105,475,5250
0.0767,446,574,4676,29,0.10933,0.06105,475,5250
0.0768,446,573,4677,29,0.10914,0.06105,475,5250
0.0769,446,573,4677,29,0.10914,0.06105,475,5250
0.077,446,572,4678,29,0.10895,0.06105,475,5250
0.0771,446,571,4679,29,0.10876,0.06105,475,5250
0.0772,446,571,4679,29,0.10876,0.06105,475,5250
0.0773,446,570,4680,29,0.10857,0.06105,475,5250
0.0774,446,570,4680,29,0.10857,0.06105,475,5250
0.0775,446,569,4681,29,0.10838,0.06105,475,5250
0.0776,446,569,4681,29,0.10838,0.06105,475,5250
0.0777,446,567,4683,29,0.108,0.06105,475,5250
0.0778,446,567,4683,29,0.108,0.06105,475,5250
0.0779,446,567,4683,29,0.108,0.06105,475,5250
0.078,446,567,4683,29,0.108,0.06105,475,5250
0.0781,446,564,4686,29,0.10743,0.06105,475,5250
0.0782,446,564,4686,29,0.10743,0.06105,475,5250
0.0783,446,564,4686,29,0.10743,0.06105,475,5250
0.0784,446,563,4687,29,0.10724,0.06105,475,5250
0.0785,446,561,4689,29,0.10686,0.06105,475,5250
0.0786,446,561,4689,29,0.10686,0.06105,475,5250
0.0787,446,560,4690,29,0.10667,0.06105,475,5250
0.0788,446,560,4690,29,0.10667,0.06105,475,5250
0.0789,446,560,4690,29,0.10667,0.06105,475,5250
0.079,446,560,4690,29,0.10667,0.06105,475,5250
0.0791,446,560,4690,29,0.10667,0.06105,475,5250
0.0792,446,558,4692,29,0.10629,0.06105,475,5250
0.0793,446,558,4692,29,0.10629,0.06105,475,5250
0.0794,446,556,4694,29,0.1059,0.06105,475,5250
0.0795,446,556,4694,29,0.1059,0.06105,475,5250
0.0796,446,556,4694,29,0.1059,0.06105,475,5250
0.0797,446,556,4694,29,0.1059,0.06105,475,5250
0.0798,446,556,4694,29,0.1059,0.06105,475,5250
0.0799,446,556,4694,29,0.1059,0.06105,475,5250
0.08,446,555,4695,29,0.10571,0.06105,475,5250
0.0801,446,555,4695,29,0.10571,0.06105,475,5250
0.0802,446,555,4695,29,0.10571,0.06105,475,5250
0.0803,446,555,4695,29,0.10571,0.06105,475,5250
0.0804,446,555,4695,29,0.10571,0.06105,475,5250
0.0805,446,554,4696,29,0.10552,0.06105,475,5250
0.0806,446,552,4698,29,0.10514,0.06105,475,5250
0.0807,446,552,4698,29,0.10514,0.06105,475,5250
0.0808,446,552,4698,29,0.10514,0.06105,475,5250
0.0809,446,552,4698,29,0.10514,0.06105,475,5250
0.081,446,552,4698,29,0.10514,0.06105,475,5250
0.0811,446,551,4699,29,0.10495,0.06105,475,5250
0.0812,446,550,4700,29,0.10476,0.06105,475,5250
0.0813,446,550,4700,29,0.10476,0.06105,475,5250
0.0814,446,550,4700,29,0.10476,0.06105,475,5250
0.0815,446,550,4700,29,0.10476,0.06105,475,5250
0.0816,446,550,4700,29,0.10476,0.06105,475,5250
0.0817,446,549,4701,29,0.10457,0.06105,475,5250
0.0818,446,548,4702,29,0.10438,0.06105,475,5250
0.0819,446,547,4703,29,0.10419,0.06105,475,5250
0.082,446,547,4703,29,0.10419,0.06105,475,5250
0.0821,446,546,4704,29,0.104,0.06105,475,5250
0.0822,446,546,4704,29,0.104,0.06105,475,5250
0.0823,446,546,4704,29,0.104,0.06105,475,5250
0.0824,446,545,4705,29,0.10381,0.06105,475,5250
0.0825,446,545,4705,29,0.10381,0.06105,475,5250
0.0826,446,544,4706,29,0.10362,0.06105,475,5250
0.0827,446,543,4707,29,0.10343,0.06105,475,5250
0.0828,446,542,4708,29,0.10324,0.06105,475,5250
0.0829,445,542,4708,30,0.10324,0.06316,475,5250
0.083,445,541,4709,30,0.10305,0.06316,475,5250
0.0831,445,540,4710,30,0.10286,0.06316,475,5250
0.0832,445,539,4711,30,0.10267,0.06316,475,5250
0.0833,445,538,4712,30,0.10248,0.06316,475,5250
0.0834,445,536,4714,30,0.1021,0.06316,475,5250
0.0835,445,535,4715,30,0.1019,0.06316,475,5250
0.0836,445,534,4716,30,0.10171,0.06316,475,5250
0.0837,445,534,4716,30,0.10171,0.06316,475,5250
0.0838,445,534,4716,30,0.10171,0.06316,475,5250
0.0839,445,532,4718,30,0.10133,0.06316,475,5250
0.084,445,532,4718,30,0.10133,0.06316,475,5250
0.0841,445,531,4719,30,0.10114,0.06316,475,5250
0.0842,445,530,4720,30,0.10095,0.06316,475,5250
0.0843,445,529,4721,30,0.10076,0.06316,475,5250
0.0844,445,528,4722,30,0.10057,0.06316,475,5250
0.0845,445,528,4722,30,0.10057,0.06316,475,5250
0.0846,445,528,4722,30,0.10057,0.06316,475,5250
0.0847,445,528,4722,30,0.10057,0.06316,475,5250
0.0848,445,528,4722,30,0.10057,0.06316,475,5250
0.0849,445,527,4723,30,0.10038,0.06316,475,5250
0.085,445,526,4724,30,0.10019,0.06316,475,5250
0.0851,445,525,4725,30,0.1,0.06316,475,5250
0.0852,445,525,4725,30,0.1,0.06316,475,5250
0.0853,445,525,4725,30,0.1,0.06316,475,5250
0.0854,445,525,4725,30,0.1,0.06316,475,5250
0.0855,445,525,4725,30,0.1,0.06316,475,5250
0.0856,445,525,4725,30,0.1,0.06316,475,5250
0.0857,445,524,4726,30,0.09981,0.06316,475,5250
0.0858,445,524,4726,30,0.09981,0.06316,475,5250
0.0859,445,524,4726,30,0.09981,0.06316,475,5250
0.086,445,523,4727,30,0.09962,0.06316,475,5250
0.0861,445,522,4728,30,0.09943,0.06316,475,5250
0.0862,445,521,4729,30,0.09924,0.06316,475,5250
0.0863,445,521,4729,30,0.09924,0.06316,475,5250
0.0864,445,521,4729,30,0.09924,0.06316,475,5250
0.0865,445,520,4730,30,0.09905,0.06316,475,5250
0.0866,445,519,4731,30,0.09886,0.06316,475,5250
0.0867,445,519,4731,30,0.09886,0.06316,475,5250
0.0868,445,519,4731,30,0.09886,0.06316,475,5250
0.0869,445,518,4732,30,0.09867,0.06316,475,5250
0.087,445,518,4732,30,0.09867,0.06316,475,5250
0.0871,445,518,4732,30,0.09867,0.06316,475,5250
0.0872,445,518,4732,30,0.09867,0.06316,475,5250
0.0873,445,518,4732,30,0.09867,0.06316,475,5250
0.0874,445,517,4733,30,0.09848,0.06316,475,5250
0.0875,445,516,4734,30,0.09829,0.06316,475,5250
0.0876,445,515,4735,30,0.0981,0.06316,475,5250
0.0877,445,515,4735,30,0.0981,0.06316,475,5250
0.0878,444,515,4735,31,0.0981,0.06526,475,5250
0.0879,444,515,4735,31,0.0981,0.06526,475,5250
0.088,444,515,4735,31,0.0981,0.06526,475,5250
0.0881,444,515,4735,31,0.0981,0.06526,475,5250
0.0882,444,515,4735,31,0.0981,0.06526,475,5250
0.0883,444,515,4735,31,0.0981,0.06526,475,5250
0.0884,444,515,4735,31,0.0981,0.06526,475,5250
0.0885,444,515,4735,31,0.0981,0.06526,475,5250
0.0886,444,515,4735,31,0.0981,0.06526,475,5250
0.0887,444,515,4735,31,0.0981,0.06526,475,5250
0.0888,444,515,4735,31,0.0981,0.06526,475,5250
0.0889,444,514,4736,31,0.0979,0.06526,475,5250
0.089,444,512,4738,31,0.09752,0.06526,475,5250
0.0891,444,512,4738,31,0.09752,0.06526,475,5250
0.0892,444,512,4738,31,0.09752,0.06526,475,5250
0.0893,444,512,4738,31,0.09752,0.06526,475,5250
0.0894,444,512,4738,31,0.09752,0.06526,475,5250
0.0895,444,512,4738,31,0.09752,0.06526,475,5250
0.0896,444,512,4738,31,0.09752,0.06526,475,5250
0.0897,444,512,4738,31,0.09752,0.06526,475,5250
0.0898,444,511,4739,31,0.09733,0.06526,475,5250
0.0899,444,511,4739,31,0.09733,0.06526,475,5250
0.09,444,511,4739,31,0.09733,0.06526,475,5250
0.0901,444,511,4739,31,0.09733,0.06526,475,5250
0.0902,444,511,4739,31,0.09733,0.06526,475,5250
0.0903,444,510,4740,31,0.09714,0.06526,475,5250
0.0904,444,510,4740,31,0.09714,0.06526,475,5250
0.0905,444,510,4740,31,0.09714,0.06526,475,5250
0.0906,444,509,4741,31,0.09695,0.06526,475,5250
0.0907,444,509,4741,31,0.09695,0.06526,475,5250
0.0908,444,509,4741,31,0.09695,0.06526,475,5250
0.0909,444,509,4741,31,0.09695,0.06526,475,5250
0.091,444,509,4741,31,0.09695,0.06526,475,5250
0.0911,444,509,4741,31,0.09695,0.06526,475,5250
0.0912,444,509,4741,31,0.09695,0.06526,475,5250
0.0913,444,509,4741,31,0.09695,0.06526,475,5250
0.0914,444,509,4741,31,0.09695,0.06526,475,5250
0.0915,444,509,4741,31,0.09695,0.06526,475,5250
0.0916,444,508,4742,31,0.09676,0.06526,475,5250
0.0917,444,507,4743,31,0.09657,0.06526,475,5250
0.0918,444,507,4743,31,0.09657,0.06526,475,5250
0.0919,444,507,4743,31,0.09657,0.06526,475,5250
0.092,444,506,4744,31,0.09638,0.06526,475,5250
0.0921,444,506,4744,31,0.09638,0.06526,475,5250
0.0922,444,506,4744,31,0.09638,0.06526,475,5250
0.0923,444,506,4744,31,0.09638,0.06526,475,5250
0.0924,444,506,4744,31,0.09638,0.06526,475,5250
0.0925,444,506,4744,31,0.09638,0.06526,475,5250
0.0926,444,506,4744,31,0.09638,0.06526,475,5250
0.0927,444,506,4744,31,0.09638,0.06526,475,5250
0.0928,444,506,4744,31,0.09638,0.06526,475,5250
0.0929,444,505,4745,31,0.09619,0.06526,475,5250
0.093,444,504,4746,31,0.096,0.06526,475,5250
0.0931,444,504,4746,31,0.096,0.06526,475,5250
0.0932,444,504,4746,31,0.096,0.06526,475,5250
0.0933,444,504,4746,31,0.096,0.06526,475,5250
0.0934,444,504,4746,31,0.096,0.06526,475,5250
0.0935,444,504,4746,31,0.096,0.06526,475,5250
0.0936,444,504,4746,31,0.096,0.06526,475,5250
0.0937,444,504,4746,31,0.096,0.06526,475,5250
0.0938,444,504,4746,31,0.096,0.06526,475,5250
0.0939,444,504,4746,31,0.096,0.06526,475,5250
0.094,444,504,4746,31,0.096,0.06526,475,5250
0.0941,444,504,4746,31,0.096,0.06526,475,5250
0.0942,444,504,4746,31,0.096,0.06526,475,5250
0.0943,444,504,4746,31,0.096,0.06526,475,5250
0.0944,444,504,4746,31,0.096,0.06526,475,5250
0.0945,444,504,4746,31,0.096,0.06526,475,5250
0.0946,444,504,4746,31,0.096,0.06526,475,5250
0.0947,444,504,4746,31,0.096,0.06526,475,5250
0.0948,444,503,4747,31,0.09581,0.06526,475,5250
0.0949,444,503,4747,31,0.09581,0.06526,475,5250
0.095,444,503,4747,31,0.09581,0.06526,475,5250
0.0951,444,502,4748,31,0.09562,0.06526,475,5250
0.0952,444,502,4748,31,0.09562,0.06526,475,5250
0.0953,444,502,4748,31,0.09562,0.06526,475,5250
